user_id_experi,whether_active
273959262,No
50371199,No
221747817,No
118136394,No
21968919,No
4279312353,No
30447345,No
106544864,No
252739080,No
784352583490105344,No
2998739713,No
1253014562,No
398455903,No
596074463,No
290270216,No
10277422,No
77802227,No
596781268,No
20073579,No
71001068,No
199366565,No
302803550,No
228995373,No
798972200439128064,No
414352797,No
39879878,No
400384411,No
69474850,Yes
531458507,No
2833719035,No
2737214268,No
2355673955,No
34433974,No
265630855,No
5522162,No
249328403,No
156623701,No
195367887,No
45396140,No
269479048,No
2784724098,No
589334855,No
402865442,No
369539092,No
420319071,No
736300030664028160,No
43210034,No
20628114,No
28552211,No
18560045,No
2803445864,No
91869181,No
2313841107,No
1598735474,No
76753769,No
110305499,No
100523546,No
382387180,No
403009918,No
21146356,No
130224308,No
70103189,No
3319518766,No
311571280,No
452934396,No
40231154,No
86033862,No
303200950,No
329318603,Yes
14630611,No
346830435,No
882749053,No
534674922,No
930517196,No
57795702,No
287133343,No
26750358,No
300472334,No
204496582,No
2308783627,No
11499522,No
19211774,No
90812323,No
150899457,No
14558447,No
72914992,No
44722841,No
30757978,No
218139202,No
4841541257,No
3865114815,No
493598270,No
336713711,No
2832857027,No
803780191,No
4040003793,No
73315972,No
194456264,No
19554418,No
2846379856,No
491333442,No
471602996,No
762658755670577153,No
2561785215,No
60359323,No
93569492,No
137862377,No
2612742854,No
92598789,No
838450579,No
286908988,No
61818847,No
1912262491,No
3298142167,No
71146024,No
41913687,No
15804019,No
57179065,No
40614975,No
56209539,No
2280852354,No
17614296,No
4453132222,No
17472111,No
56453126,No
200917395,No
416563129,No
976104690,No
2969536731,No
25366235,No
3092498920,No
227772504,No
2518442961,No
121136472,No
20735430,No
456904837,No
124378584,No
75172312,No
14761966,No
594725182,No
1709424714,No
636831884,No
294079690,No
376996665,No
112242731,No
15645220,No
293530588,No
274626047,No
298701234,No
515859292,No
2492062310,No
184531361,No
801408219612676096,No
767808602,No
17451918,No
22311439,No
148232923,No
4911969983,No
56868544,No
2993107891,No
50738554,No
66747704,No
779706514160267264,No
517127347,No
801653160,No
318855988,No
737966534656675840,No
21096258,No
625628428,No
572895542,No
27840175,No
145108983,No
31254311,No
20112896,No
773042000060874752,No
2366161788,No
3309404462,No
1460207450,No
214502537,No
17996188,No
22125090,No
384856258,No
2430635995,No
48802475,No
1275164778,No
21064452,Yes
464864514,No
52348435,No
232497806,No
24355783,No
952983349,No
33923441,No
267134567,No
143612332,No
438009515,No
318002294,No
1350682064,No
168142515,No
27319967,No
801436617475035136,No
387355633,No
223806253,No
295778258,No
706484538910715908,No
362667394,No
1171510662,No
876278060,No
768095886270312448,No
38410095,No
727072419563851777,No
130286785,No
3011672346,No
801442494793682944,No
30239798,No
26320902,No
274525496,No
240164412,No
15649238,No
540976841,No
72916147,No
192924183,No
181122515,No
608663,No
394758913,No
2744358077,No
33983638,No
13889932,No
555190281,No
15168641,No
323147180,No
282566279,No
22613689,No
284317659,No
26468704,No
789125708039749632,No
138978328,No
394875828,No
20947704,No
306561536,No
746244253995642880,No
200247517,No
27668767,No
21403218,No
76794335,No
59253562,No
2900955341,No
24775585,No
60366538,No
627991062,No
1722359618,No
2231321,No
3046020204,No
220789658,No
43246261,No
3760127177,No
22384158,No
56732353,No
88516314,No
549018771,No
26972672,No
479521185,No
26507776,No
66387028,No
151616339,No
394562795,No
58836858,No
23922408,No
3034784285,No
17423469,No
213370726,No
541437705,No
3393955781,No
259786473,No
2396008338,No
16563829,No
911933083,No
2256395042,No
3140414904,No
55526305,No
71186880,No
305758331,No
2875412410,No
1228287571,No
118976585,No
397526766,No
789291508939784196,No
590197001,No
27530984,No
983468796,No
1638891619,No
21312221,No
2348189241,No
25909668,No
796801011994296320,No
2378061333,No
395109057,No
1464784302,No
130517879,No
793286409071144960,No
75201888,No
2196545082,No
462861368,No
1460017836,No
2450686806,No
624261402,No
473225956,No
3104877003,No
789133766,No
552184008,No
44197320,No
118391492,No
17039457,No
768163776898142208,No
18892333,No
250290906,No
20728256,No
604373512,No
2895257897,No
277981152,No
95201845,No
209210272,No
748922032826580993,No
119164502,No
19466398,No
255212968,No
392591095,No
305115472,No
24450222,No
69997985,No
633802063,No
781631378416807936,No
51146497,No
180449239,No
205359286,No
2169616619,No
236217329,No
27874867,No
2448695598,No
786719672,No
3297107447,No
263877050,No
485239651,No
2663288658,No
172809356,No
371499371,No
43785941,No
381862475,No
1535853464,No
13338102,No
115533837,No
472302309,No
348844543,No
3353258373,No
107424408,No
18628395,No
129160124,No
12354332,No
180035049,No
456989537,No
36906757,No
1426285704,Yes
2171500111,No
151492311,No
166723839,No
404765674,No
72333951,No
122131791,No
19427976,No
14642815,No
195901676,No
1202418104,No
263268515,No
20360248,No
503364751,No
2965897030,No
922791229,No
232351715,No
46098408,No
389992849,No
865852027,No
1408158571,No
16185203,No
2505523524,No
2499251182,No
2825890017,No
54624374,No
20066854,No
86746815,Yes
15977008,No
402301033,No
177671387,No
51121673,No
1869335738,No
261643909,No
162240752,No
30303221,No
103480345,No
269038631,No
118136258,No
37642702,No
25190571,No
344023011,No
2867774871,No
154961337,No
152753004,No
41098730,No
180018195,No
308024982,No
269818273,No
83923307,No
348007485,No
256957064,No
1713084830,No
59888177,No
54165456,No
746589308333789185,No
2176836186,No
719234059826647040,No
57148953,No
25494375,No
799701757852930048,No
44369828,No
15597321,No
2614073504,No
17097333,No
164050933,No
308739087,No
2203277137,No
4388365033,No
2628794032,No
21291789,No
1184676811,No
55194764,No
815520854,No
48999832,No
149248906,No
68909542,No
243694590,No
53913680,No
4053768057,No
2896685807,No
834083874,No
179958861,No
211972025,No
259653951,No
167464956,No
3430619985,No
5876692,No
19971779,No
1420997119,No
272905334,No
2675385103,No
3628134922,No
2405816709,No
1924142779,No
22434667,No
937815072,No
151609819,No
160932553,No
166379619,No
430736630,No
479041151,No
19548229,No
117139769,No
1505880222,No
63865488,No
192927713,No
798630247868592128,No
14927276,No
1476239612,No
54005591,No
70018697,No
860387348,No
763115817462530048,No
109942819,No
339010888,No
26517382,No
131171272,No
431881426,No
3692739732,No
1149629384,No
20481696,No
81397139,No
100564102,No
3419946779,No
91364966,No
359364900,No
1400566585,No
2799493600,No
14751199,No
15553634,No
384695895,No
3437248218,No
2985785456,No
68113538,No
39879551,No
19722043,No
728401627,No
61332132,No
2575842129,No
24290236,No
275685385,No
292512245,No
292045747,No
520776085,No
4689520165,No
2794739447,No
87007083,No
21883908,No
214050964,No
385332429,No
326419526,No
20170791,No
3029158180,No
135618194,No
20436976,No
565475223,No
19800892,No
535206377,No
3027179751,No
2746580507,No
69388587,No
66504207,No
415057218,No
124853095,No
39866523,No
2884331459,No
3011736662,No
4099919249,No
1675654579,No
757605,No
26071574,No
3083801656,No
2557264910,No
82205347,No
493728966,No
53998563,No
382555405,No
58758689,No
2376052310,No
35058231,No
628687287,No
367548797,No
16850092,No
16660484,No
1978731926,No
5667022,No
241815281,No
145830764,No
385203042,No
545174209,No
1849660280,No
60428991,No
83242054,No
365682763,No
798999418103939072,No
245913277,No
248367304,No
114314460,No
123932503,No
3226911791,No
312942948,No
70992561,No
751948049925214208,No
18441486,No
166821407,No
9600062,No
243288465,No
155003641,No
15397836,No
93365182,No
254079073,No
874681382,No
14752991,No
41813471,No
262348622,No
37457768,No
141671276,No
157427871,No
266828930,No
42763619,No
1723815079,No
188550573,No
790765936278052865,No
18692122,No
705298790,No
782849072524775424,No
27148620,No
359869433,Yes
36116604,No
1110121513,No
251866080,No
415511628,No
748135591582261248,No
38257249,No
75393640,No
102629229,No
20945399,No
456262193,No
208449488,No
602022438,No
251848896,No
326928579,No
23463284,No
96946861,No
190832428,No
2895429625,No
14500782,No
539190601,No
592742670,No
515780607,No
53949601,No
61067371,No
2610038828,No
241671334,No
1666520694,Yes
32591879,No
2158778141,No
118604678,No
2354630936,No
2786115835,No
2216569016,No
837872162,No
57968421,No
69573818,No
791477384,No
362726350,No
603283521,No
102148856,No
409350670,No
1670962626,No
281033582,No
243576204,No
1088444370,No
103119956,No
491556203,No
710657908606951424,No
24682331,No
428200563,No
263324889,No
2372082613,No
2169251984,No
621238825,No
220762947,No
48487340,No
101568093,Yes
36413295,No
179021299,No
45234672,No
223659436,No
159850097,No
114051545,No
53642460,No
19467470,No
1376943360,No
82644975,No
62618082,No
891927086,No
134894526,No
796372773593579525,No
855141854,No
97655036,No
1056009025,No
192999357,No
284108610,No
342952183,No
23004663,No
2977932921,No
74996434,No
140502350,No
52067867,No
1157715618,No
29160776,No
619575922,No
88655939,No
200962988,No
66642678,No
